START_ID,END_ID,TYPE
obj_d4e52220,struct_10970558,P53_has_former_or_current_location
obj_fae86003,struct_10970558,P53_has_former_or_current_location
obj_fe417780,struct_10970558,P53_has_former_or_current_location
obj_dbe1dd19,struct_10970558,P53_has_former_or_current_location
obj_e1f3fa58,struct_10970558,P53_has_former_or_current_location
obj_eab9fe4a,struct_10970558,P53_has_former_or_current_location
obj_b958758c,struct_10970558,P53_has_former_or_current_location
obj_f3ffc93e,struct_10970558,P53_has_former_or_current_location
obj_a5eb1cdb,struct_10970558,P53_has_former_or_current_location
obj_d79983f3,struct_10970558,P53_has_former_or_current_location
obj_948fcb28,struct_8ad1cfa3,P53_has_former_or_current_location
obj_505d27d0,struct_10970558,P53_has_former_or_current_location
obj_0fc5ee4d,struct_10970558,P53_has_former_or_current_location
obj_a70eb661,struct_8ad1cfa3,P53_has_former_or_current_location
obj_83270250,struct_10970558,P53_has_former_or_current_location
obj_9353fe29,struct_10970558,P53_has_former_or_current_location
obj_77390942,struct_8ad1cfa3,P53_has_former_or_current_location
obj_82520cbb,struct_8ad1cfa3,P53_has_former_or_current_location
obj_75a94c4e,struct_8ad1cfa3,P53_has_former_or_current_location
obj_515412ae,struct_10970558,P53_has_former_or_current_location
obj_d9885d69,struct_8ad1cfa3,P53_has_former_or_current_location
obj_eb99d58c,struct_8ad1cfa3,P53_has_former_or_current_location
obj_22ab602b,struct_8ad1cfa3,P53_has_former_or_current_location
obj_c4b31659,struct_8ad1cfa3,P53_has_former_or_current_location
obj_248fde22,struct_10970558,P53_has_former_or_current_location
obj_078b0654,struct_8ad1cfa3,P53_has_former_or_current_location
obj_db39eb87,struct_10970558,P53_has_former_or_current_location
obj_e044bbb3,struct_10970558,P53_has_former_or_current_location
obj_47ead76b,struct_10970558,P53_has_former_or_current_location
obj_8006bb09,struct_10970558,P53_has_former_or_current_location
obj_2cb5f572,struct_8ad1cfa3,P53_has_former_or_current_location
obj_f2aad78d,struct_10970558,P53_has_former_or_current_location
obj_72b70c5c,struct_8ad1cfa3,P53_has_former_or_current_location
obj_f6efb12c,struct_8ad1cfa3,P53_has_former_or_current_location
obj_58936439,struct_8ad1cfa3,P53_has_former_or_current_location
obj_69185eaa,struct_8ad1cfa3,P53_has_former_or_current_location
obj_4cd9d5dc,struct_8ad1cfa3,P53_has_former_or_current_location
obj_fba35ffe,struct_10970558,P53_has_former_or_current_location
obj_7a14be8f,struct_10970558,P53_has_former_or_current_location
obj_515d5244,struct_8ad1cfa3,P53_has_former_or_current_location
obj_2be8c872,struct_10970558,P53_has_former_or_current_location
obj_4c59b33a,struct_8ad1cfa3,P53_has_former_or_current_location
obj_1fccfb90,struct_8ad1cfa3,P53_has_former_or_current_location
obj_a7f83639,struct_8ad1cfa3,P53_has_former_or_current_location
obj_1e08374b,struct_8ad1cfa3,P53_has_former_or_current_location
obj_0e177257,struct_8ad1cfa3,P53_has_former_or_current_location
obj_0ad9bd13,struct_10970558,P53_has_former_or_current_location
obj_e7527dfb,struct_10970558,P53_has_former_or_current_location
obj_5f371951,struct_10970558,P53_has_former_or_current_location
obj_2b24b2e1,struct_10970558,P53_has_former_or_current_location
obj_113338b0,struct_8ad1cfa3,P53_has_former_or_current_location
obj_5fcd6127,struct_10970558,P53_has_former_or_current_location
obj_bf6421eb,struct_8ad1cfa3,P53_has_former_or_current_location
obj_4f3ab1f0,struct_10970558,P53_has_former_or_current_location
obj_3099989c,struct_10970558,P53_has_former_or_current_location
obj_f29ada61,struct_10970558,P53_has_former_or_current_location
obj_feec3a6b,struct_10970558,P53_has_former_or_current_location
obj_8dceded8,struct_8ad1cfa3,P53_has_former_or_current_location
obj_8546ac85,struct_10970558,P53_has_former_or_current_location
obj_fdc10aaa,struct_10970558,P53_has_former_or_current_location
obj_303e60af,struct_10970558,P53_has_former_or_current_location
obj_120e2cf3,struct_10970558,P53_has_former_or_current_location
obj_3f686d4f,struct_10970558,P53_has_former_or_current_location
obj_d48cc076,struct_10970558,P53_has_former_or_current_location
obj_91b7ec31,struct_10970558,P53_has_former_or_current_location
obj_b43e22b1,struct_10970558,P53_has_former_or_current_location
obj_704b8f1a,struct_10970558,P53_has_former_or_current_location
obj_ee86f596,struct_10970558,P53_has_former_or_current_location
obj_527d9347,struct_8ad1cfa3,P53_has_former_or_current_location
obj_c5bb3e12,struct_8ad1cfa3,P53_has_former_or_current_location
obj_92f5cf42,struct_8ad1cfa3,P53_has_former_or_current_location
obj_fd12d6f1,struct_8ad1cfa3,P53_has_former_or_current_location
obj_69615255,struct_8ad1cfa3,P53_has_former_or_current_location
obj_609b5cb5,struct_8ad1cfa3,P53_has_former_or_current_location
obj_9e289807,struct_10970558,P53_has_former_or_current_location
obj_9bf28b05,struct_8ad1cfa3,P53_has_former_or_current_location
obj_1fc8fc05,struct_10970558,P53_has_former_or_current_location
obj_9da7693b,struct_10970558,P53_has_former_or_current_location
obj_54cb8f00,struct_10970558,P53_has_former_or_current_location
obj_5e087ce5,struct_8ad1cfa3,P53_has_former_or_current_location
obj_3ab16e97,struct_8ad1cfa3,P53_has_former_or_current_location
obj_04db07ba,struct_10970558,P53_has_former_or_current_location
obj_d1573b61,struct_10970558,P53_has_former_or_current_location
obj_9aa75e72,struct_10970558,P53_has_former_or_current_location
obj_231128cb,struct_10970558,P53_has_former_or_current_location
obj_776dd850,struct_10970558,P53_has_former_or_current_location
obj_e206720d,struct_10970558,P53_has_former_or_current_location
obj_bdcc54eb,struct_8ad1cfa3,P53_has_former_or_current_location
obj_2cec5aae,struct_8ad1cfa3,P53_has_former_or_current_location
obj_aff1cf15,struct_10970558,P53_has_former_or_current_location
obj_8f2557a2,struct_10970558,P53_has_former_or_current_location
obj_ccec8fca,struct_10970558,P53_has_former_or_current_location
obj_d5600a0c,struct_8ad1cfa3,P53_has_former_or_current_location
obj_2e092544,struct_10970558,P53_has_former_or_current_location
obj_6b692819,struct_10970558,P53_has_former_or_current_location
obj_1e4b5542,struct_10970558,P53_has_former_or_current_location
obj_3b1ceaef,struct_10970558,P53_has_former_or_current_location
obj_6b386ad0,struct_8ad1cfa3,P53_has_former_or_current_location
obj_6b749408,struct_10970558,P53_has_former_or_current_location
obj_03ce599d,struct_8ad1cfa3,P53_has_former_or_current_location
obj_68289f3b,struct_8ad1cfa3,P53_has_former_or_current_location
obj_c5797bf0,struct_10970558,P53_has_former_or_current_location
obj_165b2e7b,struct_10970558,P53_has_former_or_current_location
obj_33a59e7c,struct_10970558,P53_has_former_or_current_location
obj_159920e3,struct_10970558,P53_has_former_or_current_location
obj_ba6171bc,struct_10970558,P53_has_former_or_current_location
obj_33852484,struct_10970558,P53_has_former_or_current_location
obj_63c4054e,struct_10970558,P53_has_former_or_current_location
obj_fb9cb40d,struct_10970558,P53_has_former_or_current_location
obj_8bb5877b,struct_10970558,P53_has_former_or_current_location
obj_a8cc7bd4,struct_8ad1cfa3,P53_has_former_or_current_location
obj_7196b24d,struct_8ad1cfa3,P53_has_former_or_current_location
obj_30b00da5,struct_10970558,P53_has_former_or_current_location
obj_41f9fb5a,struct_10970558,P53_has_former_or_current_location
obj_f70de157,struct_10970558,P53_has_former_or_current_location
obj_50eb2588,struct_8ad1cfa3,P53_has_former_or_current_location
obj_78dc7e57,struct_8ad1cfa3,P53_has_former_or_current_location
obj_1ace0cd4,struct_10970558,P53_has_former_or_current_location
obj_90fd39dc,struct_8ad1cfa3,P53_has_former_or_current_location
obj_ef918e3e,struct_10970558,P53_has_former_or_current_location
obj_f10832ae,struct_10970558,P53_has_former_or_current_location
obj_8024f416,struct_10970558,P53_has_former_or_current_location
obj_92f29733,struct_10970558,P53_has_former_or_current_location
obj_2655b062,struct_10970558,P53_has_former_or_current_location
obj_e496301c,struct_10970558,P53_has_former_or_current_location
obj_d02548cd,struct_10970558,P53_has_former_or_current_location
obj_20088331,struct_10970558,P53_has_former_or_current_location
obj_b6411fe0,struct_8ad1cfa3,P53_has_former_or_current_location
obj_9a6d3c37,struct_10970558,P53_has_former_or_current_location
obj_1843b988,struct_8ad1cfa3,P53_has_former_or_current_location
obj_20add23f,struct_10970558,P53_has_former_or_current_location
obj_dbb4b87c,struct_10970558,P53_has_former_or_current_location
obj_71376bf8,struct_10970558,P53_has_former_or_current_location
obj_e56f3c09,struct_10970558,P53_has_former_or_current_location
obj_267dc0d8,struct_10970558,P53_has_former_or_current_location
obj_1aeb22c3,struct_10970558,P53_has_former_or_current_location
obj_ef22d1c7,struct_8ad1cfa3,P53_has_former_or_current_location
obj_4b408808,struct_10970558,P53_has_former_or_current_location
obj_243b4de8,struct_10970558,P53_has_former_or_current_location
obj_0149e765,struct_8ad1cfa3,P53_has_former_or_current_location
obj_fdf53f37,struct_10970558,P53_has_former_or_current_location
obj_6d99fa16,struct_10970558,P53_has_former_or_current_location
obj_56d0b8fc,struct_10970558,P53_has_former_or_current_location
obj_5778f65e,struct_10970558,P53_has_former_or_current_location
obj_4f96fbd9,struct_10970558,P53_has_former_or_current_location
obj_9052a67e,struct_10970558,P53_has_former_or_current_location
obj_cf7dbab7,struct_8ad1cfa3,P53_has_former_or_current_location
obj_95836915,struct_8ad1cfa3,P53_has_former_or_current_location
obj_0bd43df8,struct_10970558,P53_has_former_or_current_location
obj_6c6e0856,struct_10970558,P53_has_former_or_current_location
obj_f47d67dd,struct_10970558,P53_has_former_or_current_location
obj_b5a86ff8,struct_10970558,P53_has_former_or_current_location
obj_a806beba,struct_10970558,P53_has_former_or_current_location
obj_f1546968,struct_8ad1cfa3,P53_has_former_or_current_location
obj_c6929662,struct_10970558,P53_has_former_or_current_location
obj_eb1d3151,struct_10970558,P53_has_former_or_current_location
obj_9347747b,struct_10970558,P53_has_former_or_current_location
obj_f3500bcc,struct_10970558,P53_has_former_or_current_location
obj_8992d81c,struct_10970558,P53_has_former_or_current_location
obj_72cbd14f,struct_10970558,P53_has_former_or_current_location
obj_9eabf8c6,struct_10970558,P53_has_former_or_current_location
obj_1fd2d7b8,struct_10970558,P53_has_former_or_current_location
obj_3da382fb,struct_10970558,P53_has_former_or_current_location
obj_2c03c479,struct_8ad1cfa3,P53_has_former_or_current_location
obj_078ec0c5,struct_10970558,P53_has_former_or_current_location
obj_435a2056,struct_10970558,P53_has_former_or_current_location
obj_f893b203,struct_10970558,P53_has_former_or_current_location
obj_853009ce,struct_10970558,P53_has_former_or_current_location
obj_06312ccc,struct_10970558,P53_has_former_or_current_location
obj_22e313ba,struct_10970558,P53_has_former_or_current_location
obj_5afada49,struct_10970558,P53_has_former_or_current_location
obj_7b2c2da7,struct_10970558,P53_has_former_or_current_location
obj_2806f69f,struct_10970558,P53_has_former_or_current_location
obj_80319e56,struct_8ad1cfa3,P53_has_former_or_current_location
obj_a604549e,struct_ff71e9c0,P53_has_former_or_current_location
obj_26b90066,struct_ff71e9c0,P53_has_former_or_current_location
obj_be2659b1,struct_ff71e9c0,P53_has_former_or_current_location
obj_1d2f7714,struct_ff71e9c0,P53_has_former_or_current_location
obj_43664ffd,struct_ff71e9c0,P53_has_former_or_current_location
obj_639330f0,struct_ff71e9c0,P53_has_former_or_current_location
obj_00586ad3,struct_ff71e9c0,P53_has_former_or_current_location
obj_6064b918,struct_35e08bb3,P53_has_former_or_current_location
