START_ID,END_ID,TYPE
prod_219ffaa1,type_87f90d38,P32
prod_86f9760e,type_87f90d38,P32
prod_da995adf,type_f3a2b99d,P32
prod_3ab087b8,type_1485f2a6,P32
prod_e98cc72e,type_37b28cdb,P32
prod_4ac48a55,type_9a464b62,P32
prod_853274c9,type_37b28cdb,P32
prod_853274c9,type_02a668ee,P32
prod_f7a956c0,type_37b28cdb,P32
prod_f7a956c0,type_87f90d38,P32
prod_6826a80a,type_37b28cdb,P32
prod_6826a80a,type_87f90d38,P32
prod_daf97e88,type_37b28cdb,P32
prod_daf97e88,type_87f90d38,P32
prod_6696516a,type_37b28cdb,P32
prod_6696516a,type_02a668ee,P32
prod_d2d8ccf2,type_87f90d38,P32
prod_14fe125e,type_87f90d38,P32
prod_dcdf6451,type_87f90d38,P32
prod_01c498f8,type_5f71203f,P32
prod_e363dc01,type_87f90d38,P32
prod_9f592d69,type_87f90d38,P32
prod_33a54c58,type_87f90d38,P32
prod_148552a2,type_87f90d38,P32
prod_641134b6,type_87f90d38,P32
prod_6b06d35f,type_04119f8b,P32
prod_1fe6c86f,type_87f90d38,P32
prod_7a7020bb,type_60ce33c2,P32
prod_80c57920,type_60ce33c2,P32
prod_31bc96a5,type_9a464b62,P32
prod_71b77c5d,type_60ce33c2,P32
prod_b4bd8b50,type_21ce2f75,P32
prod_74675f7e,type_1386b62f,P32
prod_eef1c898,type_9a464b62,P32
prod_46b7b9ba,type_60ce33c2,P32
prod_d3839ec5,type_7f3272b4,P32
prod_c7e9ae66,type_ba77a662,P32
prod_1f1b57a1,type_4d60b320,P32
prod_fa923f2b,type_9a464b62,P32
prod_bc5ce92d,type_7f3272b4,P32
prod_e8fa7d8d,type_60ce33c2,P32
prod_0cde5059,type_7f3272b4,P32
prod_0cde5059,type_60ce33c2,P32
prod_149c9411,type_9a464b62,P32
prod_96a92929,type_87f90d38,P32
prod_99a285ce,type_9a464b62,P32
prod_66d1508c,type_87f90d38,P32
prod_79761466,type_9a464b62,P32
prod_619f5fde,type_3b8eea0c,P32
prod_6709709c,type_9a464b62,P32
prod_26e4aeee,type_9a464b62,P32
prod_26f29d88,type_61ea6ca3,P32
prod_25f7b7db,type_87f90d38,P32
prod_da6ef5e7,type_9ba72480,P32
prod_bf0b4393,type_5456fb12,P32
prod_8885ee0c,type_5456fb12,P32
prod_74fb8f34,type_2088277c,P32
prod_b0c211bb,type_87f90d38,P32
prod_67aee4f5,type_1386b62f,P32
prod_80d930a0,type_87f90d38,P32
prod_bc1790fd,type_9ba72480,P32
prod_002f5348,type_9ba72480,P32
prod_6e60cc1d,type_9a464b62,P32
prod_cab1a536,type_9a464b62,P32
prod_55a4fd9c,type_ba77a662,P32
prod_c6f7c908,type_f3a2b99d,P32
prod_f286925b,type_1386b62f,P32
prod_bf63a4ae,type_87f90d38,P32
prod_ea8ba0ee,type_87f90d38,P32
prod_aba6a083,type_04119f8b,P32
prod_6c4d22e6,type_60ce33c2,P32
prod_eb83afeb,type_ba77a662,P32
prod_e29fce82,type_ba77a662,P32
prod_ddbf803c,type_ba77a662,P32
prod_5910fbb7,type_3b8eea0c,P32
prod_dac425c2,type_87f90d38,P32
prod_955b2942,type_04119f8b,P32
prod_d71d35e8,type_b4cc5454,P32
prod_a195f06e,type_d1c19875,P32
prod_36f79658,type_87f90d38,P32
prod_2a2add2d,type_87f90d38,P32
prod_7f93482e,type_87f90d38,P32
prod_77f4c27d,type_87f90d38,P32
prod_277955f9,type_87f90d38,P32
prod_9a19412d,type_87f90d38,P32
prod_143b8981,type_87f90d38,P32
prod_07f7ec18,type_60ce33c2,P32
prod_d97b885c,type_4940c8e2,P32
prod_54b9ad46,type_87f90d38,P32
prod_b25eed05,type_87f90d38,P32
prod_13deee87,type_87f90d38,P32
prod_56db1638,type_87f90d38,P32
prod_4c1e780e,type_4c589fa1,P32
prod_310820b9,type_60ce33c2,P32
prod_d0accbd2,type_92ab76e1,P32
prod_61d78775,type_6ca88c56,P32
prod_029ac42e,type_2908fff6,P32
prod_4a99bfc2,type_afe4d8ad,P32
prod_e0926b5f,type_6d5264ec,P32
prod_0ea2f9e1,type_4f881959,P32
prod_b21c22ff,type_4f881959,P32
prod_0966b33a,type_60ce33c2,P32
prod_eca20dd4,type_60ce33c2,P32
prod_68d5f8ff,type_60ce33c2,P32
prod_425e88b6,type_079ee7f1,P32
prod_7234d95b,type_3ca92a73,P32
prod_d3bd020a,type_87f90d38,P32
prod_2d3fbcc4,type_87f90d38,P32
prod_69f61f4a,type_1b750af2,P32
prod_69f61f4a,type_85f934e6,P32
prod_6549923b,type_87f90d38,P32
prod_93e9a8a0,type_87f90d38,P32
prod_49f28536,type_87f90d38,P32
prod_b78c9a59,type_b4cc5454,P32
prod_37d9fbc3,type_87f90d38,P32
prod_2786ffb2,type_3ca92a73,P32
prod_e7d52213,type_87f90d38,P32
prod_35ac2373,type_4940c8e2,P32
prod_1580a0d2,type_87f90d38,P32
prod_5c58aa1d,type_4940c8e2,P32
prod_5c58aa1d,type_eafbece1,P32
prod_27e82bf0,type_87f90d38,P32
prod_6daa224e,type_8a10ce20,P32
prod_3f68c8cd,type_87f90d38,P32
prod_a2b9b5d1,type_53448790,P32
prod_8c2126c6,type_eb967242,P32
prod_8c2126c6,type_53448790,P32
prod_bd4d3a16,type_53448790,P32
prod_bd4d3a16,type_53448790,P32
prod_bdbc5ff8,type_fa9dde92,P32
prod_c75b100a,type_87f90d38,P32
prod_7562e741,type_cef00f1e,P32
prod_56d1ba75,type_3ca92a73,P32
prod_a72d1d2d,type_6233c5c6,P32
prod_3f24561d,type_c7399669,P32
prod_dcd80902,type_3ca92a73,P32
prod_dcd80902,type_71f4e91d,P32
prod_17fbed04,type_71f4e91d,P32
prod_807ad027,type_3ca92a73,P32
prod_411e2492,type_87f90d38,P32
prod_434f5460,type_eafbece1,P32
prod_434f5460,type_b4cc5454,P32
prod_a3ed5119,type_eafbece1,P32
prod_a3ed5119,type_b4cc5454,P32
prod_97388a2b,type_eafbece1,P32
prod_97388a2b,type_b4cc5454,P32
prod_23ea9b26,type_eafbece1,P32
prod_23ea9b26,type_b4cc5454,P32
prod_5aee836b,type_eafbece1,P32
prod_5aee836b,type_b4cc5454,P32
prod_da763e80,type_eafbece1,P32
prod_da763e80,type_b4cc5454,P32
prod_48b32b1b,type_eafbece1,P32
prod_48b32b1b,type_b4cc5454,P32
prod_608b5586,type_eafbece1,P32
prod_608b5586,type_b4cc5454,P32
prod_502c2d64,type_eafbece1,P32
prod_502c2d64,type_b4cc5454,P32
prod_c381851b,type_eafbece1,P32
prod_c381851b,type_b4cc5454,P32
prod_afadb3cf,type_eafbece1,P32
prod_afadb3cf,type_b4cc5454,P32
prod_5bd424bb,type_eafbece1,P32
prod_5bd424bb,type_b4cc5454,P32
prod_40117338,type_b4cc5454,P32
prod_cd6ed4e5,type_04119f8b,P32
prod_2f0d7934,type_4940c8e2,P32
prod_945fa776,type_71f4e91d,P32
prod_fddc5a14,type_04119f8b,P32
prod_07e94a14,type_04119f8b,P32
prod_e3f5bab0,type_87f90d38,P32
prod_143d4e43,type_87f90d38,P32
prod_b492fdfd,type_71f4e91d,P32
prod_034619b3,type_71f4e91d,P32
prod_50b6d45e,type_f83fd82a,P32
prod_50b6d45e,type_87f90d38,P32
prod_ead74c81,type_f83fd82a,P32
prod_ead74c81,type_87f90d38,P32
prod_97d772ee,type_f83fd82a,P32
prod_97d772ee,type_87f90d38,P32
prod_eef3f691,type_04119f8b,P32
prod_eef3f691,type_87f90d38,P32
prod_111b1074,type_04119f8b,P32
prod_640e2542,type_04119f8b,P32
prod_640e2542,type_91c80b26,P32
prod_6568bbd3,type_04119f8b,P32
prod_5c1ad708,type_04119f8b,P32
prod_5c1ad708,type_60ce33c2,P32
prod_f6aa657a,type_04119f8b,P32
prod_f6aa657a,type_60ce33c2,P32
prod_60833ce4,type_04119f8b,P32
prod_60833ce4,type_91c80b26,P32
prod_7b5b90af,type_04119f8b,P32
prod_7b5b90af,type_60ce33c2,P32
prod_b44d7e98,type_eafbece1,P32
prod_e5dbbc8c,type_60ce33c2,P32
prod_05a4623e,type_87f90d38,P32
prod_74e0bedb,type_c67c74d4,P32
prod_ed9d3ba4,type_61a08755,P32
prod_24bbfd0a,type_87f90d38,P32
prod_dca4849d,type_87f90d38,P32
prod_380d31ff,type_3439463f,P32
prod_380d31ff,type_f1757d74,P32
prod_380d31ff,type_60ce33c2,P32
prod_1fdaa346,type_3439463f,P32
prod_1fdaa346,type_f1757d74,P32
prod_1fdaa346,type_60ce33c2,P32
prod_d066626b,type_3439463f,P32
prod_d066626b,type_f1757d74,P32
prod_d066626b,type_60ce33c2,P32
prod_f0385908,type_3439463f,P32
prod_f0385908,type_f1757d74,P32
prod_f0385908,type_60ce33c2,P32
prod_12422a03,type_04119f8b,P32
prod_3455a665,type_60ce33c2,P32
prod_00948d5e,type_71f4e91d,P32
prod_00948d5e,type_71f4e91d,P32
prod_cf64466b,type_d24048a8,P32
prod_cf64466b,type_d24048a8,P32
prod_8e7160c9,type_eafbece1,P32
prod_8e7160c9,type_eafbece1,P32
prod_8a59a87b,type_eafbece1,P32
prod_b5e4ca27,type_87f90d38,P32
prod_ef2e7c84,type_87f90d38,P32
prod_353b2d11,type_87f90d38,P32
prod_228488d4,type_87f90d38,P32
prod_8018918c,type_87f90d38,P32
prod_3adcfc7a,type_87f90d38,P32
prod_1f09ea8a,type_e3c08bcc,P32
prod_421b6a80,type_87f90d38,P32
prod_d0b6a6a7,type_71f4e91d,P32
prod_648f400d,type_87f90d38,P32
prod_f8348f99,type_87f90d38,P32
prod_350be94e,type_71f4e91d,P32
prod_06fd70bf,type_87f90d38,P32
prod_6aa9dceb,type_87f90d38,P32
prod_21d6771e,type_e3c08bcc,P32
prod_8cbc59a2,type_e3c08bcc,P32
prod_f97dc919,type_b4cc5454,P32
prod_d77bd894,type_87f90d38,P32
prod_2e0f20fe,type_87f90d38,P32
prod_2c13917d,type_b4cc5454,P32
prod_fd2d5555,type_b4cc5454,P32
prod_7ec0cc28,type_87f90d38,P32
prod_53c4beee,type_b4cc5454,P32
prod_51aed7e9,type_b4cc5454,P32
prod_4543638f,type_8f9920e2,P32
prod_b1516bec,type_87f90d38,P32
prod_a8746f6c,type_87f90d38,P32
prod_f18cd700,type_87f90d38,P32
prod_c3afb799,type_78fbcdc0,P32
prod_c503cdf9,type_87f90d38,P32
prod_edae5ea2,type_9a464b62,P32
prod_d3a87159,type_78fbcdc0,P32
prod_a56357a1,type_ed273acb,P32
prod_4e7df5af,type_4940c8e2,P32
