id:ID,:LABEL,metric,value
E54_量度_Artifact_玉器_453_量度信息,E54_量度,量度信息,"{'height_min': 3, 'height_max': 3.1, 'upper_diameter_min': 9.3, 'upper_diameter_max': 9.6, 'lower_diameter_min': 9.27, 'lower_diameter_max': 9.42, 'hole_diameter_outer_upper': 7.2, 'hole_diameter_outer_lower': 7.1, 'hole_diameter_inner': 6.4} | {'height': 9.5, 'upper_diameter': [8.0, 8.37], 'lower_diameter': [7.92, 8.1], 'outer_hole_diameter_upper': 7.1, 'outer_hole_diameter_lower': 7.0, 'inner_hole_diameter': 6.5}"
E54_量度_Artifact_玉器_454_量度信息,E54_量度,量度信息,"{""height"": 6.8, ""upper_diameter_min"": 8.4, ""upper_diameter_max"": 8.65, ""lower_diameter_min"": 8.34, ""lower_diameter_max"": 8.57, ""hole_diameter_outer"": 6.2, ""hole_diameter_inner"": 5.65}"
E54_量度_Artifact_玉器_455_量度信息,E54_量度,量度信息,"{'height': 5.2, 'upper_diameter_min': 9.7, 'upper_diameter_max': 10.05, 'lower_diameter_min': 9.7, 'lower_diameter_max': 10.1, 'hole_diameter_outer': 6.35, 'hole_diameter_inner': 5.75} | {}"
E54_量度_Artifact_玉器_456_量度信息,E54_量度,量度信息,{} | 
E54_量度_Artifact_玉器_457_量度信息,E54_量度,量度信息,"{""front_height"": 3.0, ""rear_height"": 3.65, ""thickness"": 1.2, ""mortise_length"": 3.0, ""mortise_width"": 0.5, ""mortise_depth"": 1.4}"
E54_量度_Artifact_玉器_458_量度信息,E54_量度,量度信息,"{""height"": 3.12, ""length"": 7.8, ""width"": 2.5, ""mortise_length"": 2.9, ""mortise_width"": 0.9, ""mortise_depth"": 1.8}"
E54_量度_Artifact_玉器_459_量度信息,E54_量度,量度信息,"{""length"": 16.6, ""upper_width"": 4.7, ""blade_width"": 8.2, ""upper_hole_outer_diameter"": 0.9, ""upper_hole_inner_diameter"": 0.7, ""lower_hole_outer_diameter"": 1.4, ""lower_hole_inner_diameter"": 1.2, ""thickness"": 0.75}"
E54_量度_Artifact_玉器_460_量度信息,E54_量度,量度信息,"{""diameter"": [15.9, 16.4], ""max_thickness"": 1.1, ""edge_thickness"": 0.7, ""outer_hole_diameter"": [4.0, 4.2], ""inner_hole_diameter"": 3.9}"
E54_量度_Artifact_玉器_461_量度信息,E54_量度,量度信息,"{'diameter': 18.0, 'max_thickness': 1.2, 'edge_thickness': 0.8, 'outer_hole_diameter': 5.0, 'inner_hole_diameter': 4.9} | {'diameter': 18.0, 'hole_diameter': 4.8, 'thickness_center': 1.1, 'thickness_edge': 0.7}"
E54_量度_Artifact_玉器_462_量度信息,E54_量度,量度信息,"{""diameter"": 16.3, ""center_thickness"": 1.05, ""edge_thickness"": 0.8, ""outer_hole_diameter"": [4.0, 4.3], ""inner_hole_diameter"": 3.95}"
E54_量度_Artifact_玉器_463_量度信息,E54_量度,量度信息,"{""diameter"": [17.9, 18.3], ""center_thickness"": 1.0, ""edge_thickness"": 0.8, ""outer_hole_diameter"": 4.6, ""inner_hole_diameter"": 4.4}"
E54_量度_Artifact_玉器_464_量度信息,E54_量度,量度信息,"{'diameter': [17.3, 17.5], 'center_thickness': 1.2, 'edge_thickness': 0.9, 'outer_hole_diameter': 4.3, 'inner_hole_diameter': 4.0} | {'length': None, 'width': None, 'thickness': 1.2, 'height': None, 'diameter': 17.3, 'hole_diameter': 4.3, 'weight': None}"
E54_量度_Artifact_玉器_465_量度信息,E54_量度,量度信息,"{'diameter': [15.9, 16.1], 'center_thickness': 1.2, 'edge_thickness': 0.9, 'outer_hole_diameter': 4.5, 'inner_hole_diameter': 4.4} | {'length': None, 'width': None, 'thickness': 1.2, 'height': None, 'diameter': 15.9, 'hole_diameter': 4.5, 'weight': None}"
E54_量度_Artifact_玉器_466_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 0.85, ""height"": null, ""diameter"": 17.5, ""hole_diameter"": 4.8, ""weight"": null}"
E54_量度_Artifact_玉器_467_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.1, ""height"": null, ""diameter"": 15.6, ""hole_diameter"": 4.3, ""weight"": null}"
E54_量度_Artifact_玉器_468_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.3, ""height"": null, ""diameter"": 16.7, ""hole_diameter"": 4.3, ""weight"": null}"
E54_量度_Artifact_玉器_469_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.1, ""height"": null, ""diameter"": 13.7, ""hole_diameter"": 4.4, ""weight"": null}"
E54_量度_Artifact_玉器_470_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.1, ""height"": null, ""diameter"": 14.6, ""hole_diameter"": 4.45, ""weight"": null}"
E54_量度_Artifact_玉器_471_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 0.9, ""height"": null, ""diameter"": 16.1, ""hole_diameter"": 3.8, ""weight"": null}"
E54_量度_Artifact_玉器_472_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.35, ""height"": null, ""diameter"": 16.1, ""hole_diameter"": 4.0, ""weight"": null}"
E54_量度_Artifact_玉器_473_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.5, ""height"": null, ""diameter"": 15.5, ""hole_diameter"": 4.5, ""weight"": null}"
E54_量度_Artifact_玉器_474_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.55, ""height"": null, ""diameter"": 15.0, ""hole_diameter"": 4.0, ""weight"": null}"
E54_量度_Artifact_玉器_475_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 0.4, ""height"": null, ""diameter"": 13.4, ""hole_diameter"": 4.6, ""weight"": null}"
E54_量度_Artifact_玉器_476_量度信息,E54_量度,量度信息,"{""diameter"": [17.8, 18], ""thickness"": [1], ""edge_thickness"": [0.7], ""hole_outer_diameter"": [4.5, 4.7], ""hole_inner_diameter"": [4.3]}"
E54_量度_Artifact_玉器_477_量度信息,E54_量度,量度信息,"{""diameter"": [14.6, 14.8], ""thickness"": [1.3], ""edge_thickness"": [1], ""hole_outer_diameter"": [4.2, 4.3], ""hole_inner_diameter"": [4]}"
E54_量度_Artifact_玉器_478_量度信息,E54_量度,量度信息,"{""diameter"": [15.2, 15.4], ""thickness"": [1.75], ""edge_thickness"": [1.4], ""hole_outer_diameter"": [4.3, 4.4], ""hole_inner_diameter"": [3.85, 3.9]}"
E54_量度_Artifact_玉器_488_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.25, ""height"": null, ""diameter"": 13.8, ""hole_diameter"": 3.3, ""weight"": null}"
E54_量度_Artifact_玉器_489_量度信息,E54_量度,量度信息,"{'length': None, 'width': None, 'thickness': 1.3, 'height': None, 'diameter': 18, 'hole_diameter': 4.1, 'weight': None} | "
E54_量度_Artifact_玉器_490_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.2, ""height"": null, ""diameter"": 16.6, ""hole_diameter"": 3.95, ""weight"": null}"
E54_量度_Artifact_玉器_491_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.2, ""height"": null, ""diameter"": 15.9, ""hole_diameter"": 3.7, ""weight"": null}"
E54_量度_Artifact_玉器_492_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.1, ""height"": null, ""diameter"": 15.5, ""hole_diameter"": 4.2, ""weight"": null}"
E54_量度_Artifact_玉器_493_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.2, ""height"": null, ""diameter"": 16.5, ""hole_diameter"": 4.1, ""weight"": null}"
E54_量度_Artifact_玉器_494_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.3, ""height"": null, ""diameter"": 16.6, ""hole_diameter"": 3.7, ""weight"": null}"
E54_量度_Artifact_玉器_495_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.3, ""height"": null, ""diameter"": 16.5, ""hole_diameter"": 4.4, ""weight"": null}"
E54_量度_Artifact_玉器_496_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 0.9, ""height"": null, ""diameter"": 15.2, ""hole_diameter"": 4, ""weight"": null}"
E54_量度_Artifact_玉器_497_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.4, ""height"": null, ""diameter"": 16.3, ""hole_diameter"": 3.7, ""weight"": null}"
E54_量度_Artifact_玉器_498_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.3, ""height"": null, ""diameter"": 14.8, ""hole_diameter"": 3.8, ""weight"": null}"
E54_量度_Artifact_玉器_499_量度信息,E54_量度,量度信息,"{""diameter"": ""16.1~16.3 cm"", ""max_thickness"": ""1.35 cm"", ""edge_thickness"": ""0.9 cm"", ""hole_outer_diameter"": ""4.4~4.6 cm"", ""hole_inner_diameter"": ""4.1~4.15 cm""}"
E54_量度_Artifact_玉器_500_量度信息,E54_量度,量度信息,"{""diameter"": ""14.1~14.7 cm"", ""max_thickness"": ""1.6 cm"", ""edge_thickness"": ""1.2 cm"", ""hole_outer_diameter"": ""4.4 cm"", ""hole_inner_diameter"": ""3.65~4 cm""}"
E54_量度_Artifact_玉器_501_量度信息,E54_量度,量度信息,"{'height': '4.4 cm', 'end_diameter': '4.1 cm', 'hole_face_diameter': '3.1 cm', 'hole_outer_diameter': '0.7 cm', 'hole_depth': '1.1 cm'} | {'height': 4.6}"
E54_量度_Artifact_玉器_502_量度信息,E54_量度,量度信息,"{""height"": ""2.5 cm"", ""end_diameter"": ""3.6~3.65 cm"", ""hole_face_diameter"": ""3.1 cm"", ""hole_outer_diameter"": ""0.8 cm"", ""hole_depth"": ""0.9 cm""}"
E54_量度_Artifact_玉器_503_量度信息,E54_量度,量度信息,"{""height"": ""2.23 cm"", ""end_diameter"": ""2.05~2.17 cm"", ""hole_face_diameter"": ""1.85~1.92 cm"", ""hole_outer_diameter"": ""0.7 cm"", ""hole_depth"": ""0.8 cm""}"
E54_量度_Artifact_玉器_504_量度信息,E54_量度,量度信息,"{'height': '2.25 cm', 'end_diameter': '2.1~2.16 cm', 'hole_face_diameter': '1.8~1.88 cm', 'hole_outer_diameter': '0.7 cm', 'hole_depth': '0.9 cm'} | {'height': 2.2}"
E54_量度_Artifact_玉器_505_量度信息,E54_量度,量度信息,"{""height"": ""1.55 cm"", ""end_diameter"": ""1.1 cm""}"
E54_量度_Artifact_玉器_506_量度信息,E54_量度,量度信息,"{""height"": 1.35, ""diameter"": 1.0}"
E54_量度_Artifact_玉器_508_量度信息,E54_量度,量度信息,"{""height"": ""1.2 cm"", ""end_diameter"": ""0.7 cm"", ""hole_outer_diameter"": ""0.5 cm"", ""hole_depth"": ""0.8 cm""}"
E54_量度_Artifact_玉器_509_量度信息,E54_量度,量度信息,"{""height"": 3.67, ""diameter"": 1.2}"
E54_量度_Artifact_玉器_510_量度信息,E54_量度,量度信息,"{'height': 1.57, 'diameter': 0.8} | {'height': 1.5}"
E54_量度_Artifact_玉器_511_量度信息,E54_量度,量度信息,"{""height"": 5.25, ""length"": 1.8, ""diameter_min"": 1.8, ""diameter_max"": 2.0}"
E54_量度_Artifact_玉器_512_量度信息,E54_量度,量度信息,"{'height': 1.65, 'width': 2.1, 'thickness': 0.65} | {'height': 1.7, 'width': 2.1}"
E54_量度_Artifact_玉器_513_量度信息,E54_量度,量度信息,"{""height"": 1.6, ""width"": 2.5, ""thickness"": 0.67}"
E54_量度_Artifact_玉器_514_量度信息,E54_量度,量度信息,"{""height"": 3.5, ""width_upper"": 3.05, ""width_lower"": 3.75, ""thickness"": 1.6, ""tenon_height"": 0.7, ""tenon_length"": 1.5, ""tenon_width"": 0.75}"
E54_量度_Artifact_玉器_515_量度信息,E54_量度,量度信息,"{""height"": 1.82, ""outer_diameter_upper"": 1.5, ""outer_diameter_lower"": 1.1, ""inner_diameter"": 0.75}"
E54_量度_Artifact_玉器_516_量度信息,E54_量度,量度信息,"{""height"": 2.6, ""diameter_one"": 1.57, ""diameter_two_min"": 1.9, ""diameter_two_max"": 1.95, ""outer_diameter"": 0.8, ""inner_diameter"": 0.55}"
E54_量度_Artifact_玉器_517_量度信息,E54_量度,量度信息,"{'height': 2.54, 'width': 3.9, 'thickness': 1.05, 'tenon_height': 0.6, 'tenon_thickness': 0.3} | {'height': 2.5, 'width': 3.9}"
E54_量度_Artifact_玉器_518_量度信息,E54_量度,量度信息,"{""height"": 1.26, ""length"": 5.32, ""width"": 2.38}"
E54_量度_Artifact_玉器_519_量度信息,E54_量度,量度信息,"{'height': 3.08, 'length': 9.0, 'thickness': 0.95, 'hole_depth': 0.8} | {'height': 3, 'width': 9}"
E54_量度_Artifact_玉器_520_量度信息,E54_量度,量度信息,"{'height': 2.4, 'length': 7.7, 'width': 3.23, 'inner_diameter': 1.5} | {'length': 7.7, 'width': 3.23, 'height': 2.4, 'hole_diameter': 1.5} | {'length': 7.7, 'width': 3.2, 'thickness': 2.4}"
E54_量度_Artifact_玉器_522_量度信息,E54_量度,量度信息,"{'height': 3.1, 'diameter': 1, 'hole_diameter': 0.3, 'hole_outer_diameter': 0.5} | 长3.1厘米，射径1厘米"
E54_量度_Artifact_玉器_523_量度信息,E54_量度,量度信息,"{""height"": 3.47, ""diameter_upper"": 1.5, ""diameter_lower"": 1.54, ""hole_diameter"": 0.5, ""hole_outer_diameter"": 0.7}"
E54_量度_Artifact_玉器_524_量度信息,E54_量度,量度信息,"{'length': None, 'width': None, 'thickness': 0.78, 'height': None, 'diameter': 5.2, 'hole_diameter': 1.55, 'weight': None} | "
E54_量度_Artifact_玉器_525_量度信息,E54_量度,量度信息,"{'length': None, 'width': None, 'thickness': 0.48, 'height': None, 'diameter': 5.15, 'hole_diameter': 1.68, 'weight': None} | "
E54_量度_Artifact_玉器_526_量度信息,E54_量度,量度信息,"{'length': None, 'width': None, 'thickness': 0.55, 'height': None, 'diameter': 4.72, 'hole_diameter': 1.2, 'weight': None} | "
E54_量度_Artifact_玉器_527_量度信息,E54_量度,量度信息,"{'length': None, 'width': None, 'thickness': 0.47, 'height': None, 'diameter': 4.78, 'hole_diameter': 1.34, 'weight': None} | "
E54_量度_Artifact_玉器_528_量度信息,E54_量度,量度信息,"{'length': None, 'width': None, 'thickness': 0.68, 'height': None, 'diameter': 4.7, 'hole_diameter': 1.7, 'weight': None} | "
E54_量度_Artifact_玉器_529_量度信息,E54_量度,量度信息,"{'length': None, 'width': None, 'thickness': 0.5, 'height': None, 'diameter': 4.7, 'hole_diameter': 1.2, 'weight': None} | "
E54_量度_Artifact_玉器_530_量度信息,E54_量度,量度信息,"{""length"": 9.6, ""diameter"": 0.84}"
E54_量度_Artifact_玉器_531_量度信息,E54_量度,量度信息,"{""length"": 4.53, ""diameter"": 0.6}"
E54_量度_Artifact_玉器_532_量度信息,E54_量度,量度信息,"{'height': 4.2, 'width': 7.05, 'thickness': 0.5} | "
E54_量度_Artifact_玉器_533_量度信息,E54_量度,量度信息,"{'height': 4.2, 'width': 7.1, 'thickness': 0.56} | "
E54_量度_Artifact_玉器_534_量度信息,E54_量度,量度信息,"{'height': 4.55, 'width': 7.17, 'thickness': 0.58} | "
E54_量度_Artifact_玉器_535_量度信息,E54_量度,量度信息,"{'height': 4.3, 'width': 7.0, 'thickness': 0.6} | "
E54_量度_Artifact_玉器_536_量度信息,E54_量度,量度信息,"{""height"": 4.24, ""diameter"": 5.2, ""diameter_max"": 5.35, ""hole_diameter_outer"": 1.1, ""hole_diameter_inner"": 0.9}"
E54_量度_Artifact_玉器_537_量度信息,E54_量度,量度信息,"{""height"": 4.0, ""diameter"": 5.0, ""diameter_max"": 5.2, ""hole_diameter_outer"": 1.1, ""hole_diameter_inner"": 0.9}"
E54_量度_Artifact_玉器_538_量度信息,E54_量度,量度信息,"{""height"": 4.4, ""diameter"": 5.5, ""hole_diameter_outer"": 1.0, ""hole_diameter_inner"": 0.9}"
E54_量度_Artifact_玉器_539_量度信息,E54_量度,量度信息,"{'height': 5.33, 'diameter_min': 4.1, 'diameter_max': 4.3, 'hole_diameter_inner': 0.5} | "
E54_量度_Artifact_玉器_540_量度信息,E54_量度,量度信息,"{'height': 1.5, 'diameter': 4.5} | "
E54_量度_Artifact_玉器_541_量度信息,E54_量度,量度信息,"{'height': 3.1, 'diameter': 4.3, 'hole_diameter_outer_min': 0.6, 'hole_diameter_outer_max': 0.7, 'hole_diameter_inner': 0.4} | {'height': 3.1, 'diameter': 4.3, 'hole_diameter_outer': 0.65, 'hole_diameter_inner': 0.4}"
E54_量度_Artifact_玉器_542_量度信息,E54_量度,量度信息,"{""height"": 1.57, ""diameter_upper"": 3.2, ""diameter_lower"": 3.4, ""hole_diameter_outer"": 0.5, ""hole_diameter_inner"": 0.4}"
E54_量度_Artifact_玉器_543_量度信息,E54_量度,量度信息,"{'height': 4, 'diameter_upper': 7.8, 'diameter_lower': 7.75, 'hole_diameter_outer': 6.6, 'hole_diameter_inner': 6.25} | "
E54_量度_Artifact_玉器_544_量度信息,E54_量度,量度信息,"{""height"": 4.45, ""width"": 7.9, ""length"": 8, ""hole_diameter_outer_upper"": 5.2, ""hole_diameter_outer_lower"": 5, ""hole_diameter_inner"": 4.3}"
E54_量度_Artifact_玉器_545_量度信息,E54_量度,量度信息,"{""height"": 4.9, ""diameter_upper"": 7.225, ""diameter_lower"": 7.075, ""hole_diameter_outer"": 4.75, ""hole_diameter_inner"": 4.25}"
E54_量度_Artifact_玉器_546_量度信息,E54_量度,量度信息,"{""height"": 3.6, ""diameter"": 7, ""hole_diameter_outer"": 6, ""hole_diameter_inner"": 5.6}"
E54_量度_Artifact_玉器_547_量度信息,E54_量度,量度信息,"{'height': 3.98, 'diameter': 7.035, 'hole_diameter_outer': 5.8, 'hole_diameter_inner': 5.6} | {'diameter': 7.7, 'hole_diameter': 5.9, 'height': 4}"
E54_量度_Artifact_玉器_548_量度信息,E54_量度,量度信息,"{'height': 5.3, 'width': 11.55, 'thickness': 0.65} | {'length': 11.4, 'height': 5.4, 'thickness': 0.5}"
E54_量度_Artifact_玉器_549_量度信息,E54_量度,量度信息,"{'height': 5.75, 'width': 13.88, 'thickness': 0.8} | 高5.75厘米，宽13.88厘米，最厚0.8厘米 | {'length': 13.8, 'height': 5.6, 'thickness': 0.7}"
E54_量度_Artifact_玉器_550_量度信息,E54_量度,量度信息,外径4.5~4.55厘米，厚0.3厘米
E54_量度_Artifact_玉器_551_量度信息,E54_量度,量度信息,外径约4.3厘米，厚0.33厘米
E54_量度_Artifact_玉器_552_量度信息,E54_量度,量度信息,"外径约4.4厘米，厚0.32厘米 | {'diameter': 4.4, 'thickness': 0.2}"
E54_量度_Artifact_玉器_553_量度信息,E54_量度,量度信息,外径4.5~4.6厘米，厚0.27厘米
E54_量度_Artifact_玉器_554_量度信息,E54_量度,量度信息,外径4.8~4.9厘米，厚0.45厘米
E54_量度_Artifact_玉器_555_量度信息,E54_量度,量度信息,外径约4.95厘米，厚0.4厘米
E54_量度_Artifact_玉器_556_量度信息,E54_量度,量度信息,外径4.5~4.6厘米，厚0.35厘米
E54_量度_Artifact_玉器_557_量度信息,E54_量度,量度信息,"{""height"": 2.9, ""diameter"": 1.6, ""diameter_max"": 1.7}"
E54_量度_Artifact_玉器_558_量度信息,E54_量度,量度信息,"{""height"": 4.5, ""diameter"": 2.75, ""diameter_max"": 2.85}"
E54_量度_Artifact_玉器_559_量度信息,E54_量度,量度信息,"{""height"": 3.6, ""diameter"": 2.6}"
E54_量度_Artifact_玉器_560_量度信息,E54_量度,量度信息,"{""height"": 1.3, ""diameter"": 0.5}"
E54_量度_Artifact_玉器_561_量度信息,E54_量度,量度信息,"{""height"": 4.2, ""diameter"": 1.9, ""diameter_max"": 1.95}"
E54_量度_Artifact_玉器_562_量度信息,E54_量度,量度信息,"{""height"": 4.4, ""diameter"": 3.2, ""hole_diameter"": 0.8, ""hole_depth"": 1.5}"
E54_量度_Artifact_玉器_563_量度信息,E54_量度,量度信息,"{""height"": 4.9, ""diameter"": 3.1, ""hole_diameter"": 0.5, ""hole_depth"": 1.2}"
E54_量度_Artifact_玉器_564_量度信息,E54_量度,量度信息,"{""height"": 1.77, ""diameter"": 1.7, ""diameter_max"": 1.92, ""hole_diameter"": 0.6, ""hole_depth"": 0.8}"
E54_量度_Artifact_玉器_565_量度信息,E54_量度,量度信息,"{""height"": 3.96, ""diameter"": 3.47, ""diameter_max"": 3.6, ""hole_diameter"": 0.6, ""hole_depth"": 1.2}"
E54_量度_Artifact_玉器_566_量度信息,E54_量度,量度信息,"{""height"": 2.05, ""diameter_upper"": 5.2, ""diameter_lower"": 5.5, ""diameter_lower_max"": 5.58, ""hole_diameter"": 0.7, ""hole_depth"": 1.2}"
E54_量度_Artifact_玉器_567_量度信息,E54_量度,量度信息,"{""height"": 2.62, ""diameter_upper"": 5.1, ""diameter_upper_max"": 5.4, ""diameter_lower"": 5.45, ""diameter_lower_max"": 5.5, ""hole_diameter"": 0.6, ""hole_depth"": 1.3}"
E54_量度_Artifact_玉器_568_量度信息,E54_量度,量度信息,"{""height"": 1.92, ""width"": 3.03, ""thickness"": 0.65}"
E54_量度_Artifact_玉器_570_量度信息,E54_量度,量度信息,"{""height"": 0.9, ""width"": 2.15, ""thickness"": 0.4}"
E54_量度_Artifact_玉器_571_量度信息,E54_量度,量度信息,"{""height"": 3.85, ""width"": 6.55, ""thickness"": 1.15, ""hole_depth"": 1.0}"
E54_量度_Artifact_玉器_572_量度信息,E54_量度,量度信息,"{'length': 3.0, 'height': 4.7, 'thickness': 1.1} | 位置相距35厘米 | {'height': 2.9, 'width': 4.3, 'upper_width': 2.5}"
E54_量度_Artifact_玉器_573_量度信息,E54_量度,量度信息,"{'length': 3.0, 'height': 4.35, 'thickness': 1.1} | 位置相距35厘米 | {'height': 2.9, 'width': 4.3, 'upper_width': 2.5}"
E54_量度_Artifact_玉器_574_量度信息,E54_量度,量度信息,"{'length': 3.1, 'height': 3.05, 'thickness': 0.7, 'hole_depth': 0.7} | 位置相距35厘米 | {'height': 3.1, 'width': 3}"
E54_量度_Artifact_玉器_575_量度信息,E54_量度,量度信息,"{'length': 2.87, 'height': 2.95, 'thickness': 0.7, 'hole_depth': 0.9} | 位置相距35厘米 | {'height': 3.1, 'width': 3}"
E54_量度_Artifact_玉器_576_量度信息,E54_量度,量度信息,"{'length': 2.1, 'height': 4.35, 'thickness': 1.0, 'hole_depth': 0.8} | 位置相距35厘米 | {'height': 2, 'width': 4.3}"
E54_量度_Artifact_玉器_577_量度信息,E54_量度,量度信息,"{'length': 2.1, 'height': 4.35, 'thickness': 0.9, 'hole_depth': 0.7} | 位置相距35厘米 | {'height': 2, 'width': 4.3}"
E54_量度_Artifact_玉器_578_量度信息,E54_量度,量度信息,"{""diameter"": 15.1, ""max_diameter"": 15.2, ""thickness"": 1.0, ""edge_thickness"": 0.7, ""hole_outer_diameter"": 4.0, ""hole_inner_diameter"": 3.8}"
E54_量度_Artifact_玉器_579_量度信息,E54_量度,量度信息,"{'diameter': 18.0, 'max_diameter': 18.2, 'thickness': 1.3, 'edge_thickness': 0.9, 'hole_outer_diameter': 4.6, 'max_hole_outer_diameter': 4.7, 'hole_inner_diameter': 4.3} | {'diameter': 18.0, 'hole_diameter_min': 4.4, 'hole_diameter_max': 4.7, 'thickness_center': 1.2, 'thickness_edge': 0.8}"
E54_量度_Artifact_玉器_580_量度信息,E54_量度,量度信息,"{""diameter"": 15.9, ""max_diameter"": 16.0, ""thickness"": 1.1, ""edge_thickness"": 0.8, ""hole_outer_diameter"": 3.9, ""max_hole_outer_diameter"": 4.2, ""hole_inner_diameter"": 3.8}"
E54_量度_Artifact_玉器_581_量度信息,E54_量度,量度信息,"{'diameter': 14.2, 'max_diameter': 14.7, 'thickness': 1.75, 'edge_thickness': 1.4, 'hole_outer_diameter': 4.4, 'hole_inner_diameter': 4.0} | {'diameter': [14.2, 14.7], 'thickness': 1.75, 'edge_thickness': 1.4, 'hole_outer_diameter': 4.4, 'hole_inner_diameter': 4.0}"
E54_量度_Artifact_玉器_582_量度信息,E54_量度,量度信息,"{'diameter': 17.5, 'thickness': 1.1, 'edge_thickness': 0.8, 'hole_outer_diameter': 4.4, 'max_hole_outer_diameter': 4.6, 'hole_inner_diameter': 4.3} | {'diameter': 17.5, 'thickness': 1.1, 'edge_thickness': 0.8, 'hole_outer_diameter': [4.4, 4.6], 'hole_inner_diameter': 4.3}"
E54_量度_Artifact_玉器_583_量度信息,E54_量度,量度信息,"{""diameter"": [14.7, 15.1], ""thickness"": 1.4, ""edge_thickness"": 1.1, ""hole_outer_diameter"": 3.9, ""hole_inner_diameter"": [3.4, 3.5]}"
E54_量度_Artifact_玉器_584_量度信息,E54_量度,量度信息,"{""diameter"": [17.1, 17.4], ""thickness"": 1.4, ""edge_thickness"": 1.1, ""hole_outer_diameter"": [6.5, 6.7], ""hole_inner_diameter"": 6.3}"
E54_量度_Artifact_玉器_585_量度信息,E54_量度,量度信息,"{""diameter"": [18.6, 18.7], ""thickness"": 1.0, ""edge_thickness"": 0.6, ""hole_outer_diameter"": 4.9, ""hole_inner_diameter"": 4.6}"
E54_量度_Artifact_玉器_586_量度信息,E54_量度,量度信息,"{""diameter"": 18.3, ""thickness"": 1.1, ""edge_thickness"": 0.7, ""hole_outer_diameter"": 4.0, ""hole_inner_diameter"": 3.7}"
E54_量度_Artifact_玉器_587_量度信息,E54_量度,量度信息,"{""diameter"": [20.4, 20.6], ""thickness"": 1.65, ""edge_thickness"": 1.1, ""hole_outer_diameter"": 5.2, ""hole_inner_diameter"": 4.95}"
E54_量度_Artifact_玉器_588_量度信息,E54_量度,量度信息,"{""diameter"": [19.7, 20.1], ""thickness"": 1.63, ""edge_thickness"": [1.2, 1.5], ""hole_outer_diameter"": 5.1, ""hole_inner_diameter"": 4.85}"
E54_量度_Artifact_玉器_589_量度信息,E54_量度,量度信息,"{""diameter"": [14.9, 15.3], ""thickness"": 1.25, ""edge_thickness"": 1.0, ""hole_outer_diameter"": 4.4, ""hole_inner_diameter"": [3.9, 4.0]}"
E54_量度_Artifact_玉器_590_量度信息,E54_量度,量度信息,"{""diameter"": 13.8, ""thickness"": 1.05, ""edge_thickness"": 0.8, ""hole_outer_diameter"": 3.9, ""hole_inner_diameter"": 3.5}"
E54_量度_Artifact_玉器_591_量度信息,E54_量度,量度信息,"{""diameter"": [15.0, 15.1], ""thickness"": 1.7, ""edge_thickness"": 1.1, ""hole_outer_diameter"": [4.6, 4.8], ""hole_inner_diameter"": [4.1, 4.2]}"
E54_量度_Artifact_玉器_592_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.1, ""height"": null, ""diameter"": 14.2, ""hole_diameter"": 3.4, ""weight"": null}"
E54_量度_Artifact_玉器_593_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.6, ""height"": null, ""diameter"": 17.2, ""hole_diameter"": 3.7, ""weight"": null}"
E54_量度_Artifact_玉器_594_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.4, ""height"": null, ""diameter"": 15.5, ""hole_diameter"": 3.6, ""weight"": null}"
E54_量度_Artifact_玉器_595_量度信息,E54_量度,量度信息,"{""length"": null, ""width"": null, ""thickness"": 1.3, ""height"": null, ""diameter"": 15.9, ""hole_diameter"": 3.45, ""weight"": null}"
