START_ID,END_ID,TYPE
prod_60833ce4,type_04119f8b,P32_used_general_technique
prod_7b5b90af,type_04119f8b,P32_used_general_technique
prod_ed9d3ba4,type_61a08755,P32_used_general_technique
prod_380d31ff,type_3439463f,P32_used_general_technique
prod_1fdaa346,type_3439463f,P32_used_general_technique
prod_d066626b,type_3439463f,P32_used_general_technique
prod_f0385908,type_3439463f,P32_used_general_technique
prod_12422a03,type_04119f8b,P32_used_general_technique
prod_2c82bded,type_04119f8b,P32_used_general_technique
prod_60f18a56,type_3ca92a73,P32_used_general_technique
prod_9082fd70,type_04119f8b,P32_used_general_technique
prod_73c49c23,type_04119f8b,P32_used_general_technique
prod_78867c7b,type_04119f8b,P32_used_general_technique
prod_c54a5c81,type_04119f8b,P32_used_general_technique
prod_69ec4291,type_3439463f,P32_used_general_technique
prod_41e414db,type_04119f8b,P32_used_general_technique
prod_b36fc645,type_5d4ec0f0,P32_used_general_technique
prod_94a7f768,type_5d4ec0f0,P32_used_general_technique
prod_5e8be41f,type_5d4ec0f0,P32_used_general_technique
prod_f5d90612,type_f3a2b99d,P32_used_general_technique
prod_bbcdc7c3,type_f3a2b99d,P32_used_general_technique
prod_f6c9a089,type_04119f8b,P32_used_general_technique
prod_2f04f680,type_04119f8b,P32_used_general_technique
prod_477142fd,type_04119f8b,P32_used_general_technique
prod_a9c44e9a,type_04119f8b,P32_used_general_technique
prod_1041eb19,type_04119f8b,P32_used_general_technique
prod_4ff169a9,type_04119f8b,P32_used_general_technique
prod_b97cba45,type_04119f8b,P32_used_general_technique
prod_f29c3589,type_04119f8b,P32_used_general_technique
prod_487ca78e,type_04119f8b,P32_used_general_technique
prod_e3f7eb21,type_04119f8b,P32_used_general_technique
prod_daef8805,type_04119f8b,P32_used_general_technique
prod_0b30ec4a,type_04119f8b,P32_used_general_technique
prod_a9fae6db,type_04119f8b,P32_used_general_technique
prod_f13b143f,type_04119f8b,P32_used_general_technique
prod_7530bd1a,type_a083d65c,P32_used_general_technique
prod_d7bb0a33,type_c25e6b13,P32_used_general_technique
prod_577df752,type_04119f8b,P32_used_general_technique
prod_e7b93d30,type_f3a2b99d,P32_used_general_technique
prod_168e62d5,type_ba46aefb,P32_used_general_technique
prod_be0c6d2d,type_f3a2b99d,P32_used_general_technique
prod_af395001,type_04119f8b,P32_used_general_technique
prod_e0b79c5a,type_3ca92a73,P32_used_general_technique
prod_92fa00be,type_6a34de98,P32_used_general_technique
prod_3627b289,type_8f40a44a,P32_used_general_technique
prod_029e3a83,type_98ad4846,P32_used_general_technique
prod_ca6a775b,type_98ad4846,P32_used_general_technique
prod_2852b60e,type_b11d35c4,P32_used_general_technique
prod_073b49cb,type_8fd28b35,P32_used_general_technique
prod_f20f741b,type_04119f8b,P32_used_general_technique
prod_07bd0edf,type_04119f8b,P32_used_general_technique
prod_152641c7,type_04119f8b,P32_used_general_technique
prod_c33b17c4,type_6a34de98,P32_used_general_technique
prod_f318057d,type_6a147240,P32_used_general_technique
prod_240a4a7d,type_d6b58e29,P32_used_general_technique
prod_ebf205d8,type_d6b58e29,P32_used_general_technique
prod_56d4275c,type_829f1aa2,P32_used_general_technique
prod_50522d4b,type_b6384d80,P32_used_general_technique
prod_7ca6021d,type_04119f8b,P32_used_general_technique
